Date,Open,High,Low,Close,Volume
2018-01-02,4.84001004539694,4.931975097719363,4.808366704007385,4.928266525268555,355616000
2018-01-03,5.045694552012825,5.283022911178578,5.037042002246591,5.252614974975586,914704000
2018-01-04,5.333949761815287,5.390562431990464,5.258053928384344,5.280303478240967,583268000
2018-01-05,5.295135625619715,5.362378421950625,5.2182510140820515,5.325048923492432,580124000
2018-01-08,5.448657939230332,5.562377429227488,5.403664210874558,5.488212585449219,881216000
2018-01-09,5.493650707108688,5.533205349807111,5.405147158706325,5.486728668212891,497000000
2018-01-10,5.394270684750839,5.533206598995135,5.339883156644001,5.529745578765869,582664000
2018-01-11,5.562377460431114,5.593774190913666,5.518125446278881,5.539633750915527,406032000
2018-01-12,5.527766757558744,5.562129871196444,5.47189581277833,5.512439250946045,359916000
2018-01-16,5.538890951964245,5.6244276341685735,5.356939425350696,5.4414873123168945,702348000
2018-01-17,5.456074430360988,5.565344110977287,5.362132258485765,5.555455684661865,538408000
2018-01-18,5.536171842013377,5.602920479670502,5.505022666384803,5.548532962799072,408632000
2018-01-19,5.6387663180644285,5.712931147397164,5.611819879717228,5.688704013824463,609380000
2018-01-22,5.696616552157048,5.778939791980217,5.639015086686578,5.777209281921387,550944000
2018-01-23,5.830606983285832,5.928999429795258,5.812066009441394,5.906255722045898,475228000
2018-01-24,5.909469055780841,5.945315597878204,5.773747112158568,5.829370975494385,579972000
2018-01-25,5.883758505924467,5.927021720419057,5.828135113976261,5.842967987060547,409884000
2018-01-26,5.886725901017889,6.01577289884531,5.87387061742999,6.015525817871094,516356000
2018-01-29,6.0009388830952455,6.133694427930179,5.948281882358763,6.102544784545898,455116000
2018-01-30,5.960643638908393,6.091915779542044,5.893894996919368,6.000445365905762,570832000
2018-01-31,6.075846916184319,6.162372886297122,6.043214307710105,6.0765886306762695,478576000
2018-02-01,5.896615351489693,6.103783353799303,5.885243494828093,5.945564270019531,519224000
2018-02-02,5.859038734011418,5.883018795366627,5.714911284864153,5.773006916046143,718464000
2018-02-05,5.611821184350919,5.765837040825689,5.0679440710422625,5.283022880554199,1165204000
2018-02-06,5.053110828340442,5.579682332372059,5.043221931368157,5.57671594619751,1114800000
2018-02-07,5.675604214849395,5.808853981201973,5.604405739064931,5.656321048736572,802932000
2018-02-08,5.781906093477936,5.815032862406845,5.377211973556991,5.377459526062012,1144000000
2018-02-09,5.889939618088343,5.905761287357009,5.37745927526838,5.7374067306518555,1674604000
2018-02-12,5.818495119333633,5.821461977796046,5.563120372385157,5.637285232543945,1093172000
2018-02-13,5.600943543045118,5.797233825982517,5.568558015791659,5.751004219055176,625524000
2018-02-14,5.710708114326644,5.997232480595256,5.6995833395823405,5.968307971954346,744988000
2018-02-15,6.051620049105671,6.140123614163556,5.970780238771598,6.093894004821777,698900000
2018-02-16,6.066698759191205,6.180418228257467,6.018985734313205,6.028132915496826,637656000
2018-02-20,6.0506316757035234,6.226650022574946,6.046923102818032,6.157676696777344,686240000
2018-02-21,6.222199492266209,6.22912153215286,5.9668243163662575,5.970532417297363,892292000
2018-02-22,6.004423214233998,6.076160400628997,5.924522568824073,5.990075588226318,534364000
2018-02-23,6.049939146392691,6.083581447601318,5.9992282241088875,6.083581447601318,415300000
2018-02-26,6.12983904616464,6.134291626814092,6.037322375181566,6.0996599197387695,469312000
2018-02-27,6.072943605648538,6.157297292320378,6.06379120964858,6.086796760559082,455436000
2018-02-28,6.0976807707522385,6.137260000285155,5.974737735935683,5.986364364624023,523116000
