Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-05 00:00:00-05:00,26.662910718347398,26.709564529534767,26.491852958626215,26.645139694213867,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.662902250403082,26.713998377671132,26.314120800918854,26.42075538635254,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.336344241916905,26.62292126746555,26.309685165049736,26.596263885498047,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.696237174745892,27.136102698827692,26.694016855789393,27.107221603393555,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.273835515569395,27.75146677384439,27.213854704018523,27.74258041381836,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.004716451194586,28.3201762363106,27.895861528916974,28.093578338623047,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.27574380069617,28.27574380069617,27.913633609185215,28.231313705444336,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.322389337587463,28.63118469906658,28.195761731111478,28.39792251586914,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.353495418040563,28.60897268589637,28.313507657029223,28.595643997192383,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.542324133989784,28.66450942275058,28.509002414236182,28.535659790039062,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.573428232665083,28.768924713134766,28.446802295850947,28.768924713134766,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,28.884445467268826,29.546463012695312,28.80446994307108,29.546463012695312,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.5331371485924,29.679759521946426,29.139923834524474,29.362077713012695,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.22655591699116,29.235443968047832,28.46901057982743,28.611188888549805,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.61119665484146,29.07327713106697,28.126902824541162,28.973308563232422,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,28.880001110615524,29.006630434896266,28.4890115466763,28.537885665893555,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.713384708226034,28.94220289932046,28.502339231657224,28.677839279174805,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.64896710108417,28.773372736921615,28.455690912023037,28.73782730102539,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.680063529790168,28.78225240299768,28.506783797135036,28.555654525756836,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.564539524004008,28.60230526787316,27.93806579874831,28.08246612548828,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.524551645020985,28.74004114058892,28.049144258829877,28.124675750732422,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.42681219847674,28.784481799889047,27.782565564049722,28.244646072387695,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.08247211064381,28.26241620675902,27.502650362161962,27.66037940979004,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.71369844190335,27.718140774053996,27.127212293835008,27.156091690063477,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.171636046173965,27.747015381976055,27.020571364853275,27.647045135498047,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.635937504472345,27.858091340207817,27.23161759122976,27.455991744995117,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.520416950669613,27.758121490478516,27.29604279372521,27.758121490478516,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,27.96916831579764,28.28462635641722,27.913629856749154,28.222423553466797,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.213545040566977,28.693398273706446,28.073588695017833,28.540111541748047,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.60231356527291,28.713390511157467,28.30240615036455,28.324621200561523,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.491236645908533,28.524558373785165,27.80478193325487,27.969175338745117,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.24020555485847,28.402376959471866,28.106911853384677,28.26019859313965,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.264635678722573,28.444578063759085,28.115791307952733,28.144672393798828,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.111346845968825,28.173549649385247,27.409339904785156,27.409339904785156,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.271606553032868,27.742571620841588,27.236061124194826,27.600393295288086,190291600,0.0,0.0
2015-03-27 00:00:00-04:00,27.673709523030762,27.702588918059213,27.304934953461245,27.38046646118164,158184800,0.0,0.0
2015-03-30 00:00:00-04:00,27.558184848593484,28.08024603964981,27.54707647850533,28.07358169555664,188398800,0.0,0.0
2015-03-31 00:00:00-04:00,28.011383219191703,28.10024511430692,27.627057938050438,27.642608642578125,168362400,0.0,0.0
2015-04-01 00:00:00-04:00,27.729246813025078,27.79589365397358,27.347141874039412,27.602619171142578,162485600,0.0,0.0
2015-04-02 00:00:00-04:00,27.775901475674658,27.89364276992168,27.58929301571328,27.8403263092041,128880400,0.0,0.0
2015-04-06 00:00:00-04:00,27.651491582989873,28.32683952951182,27.62039017777961,28.29129409790039,148776000,0.0,0.0
2015-04-07 00:00:00-04:00,28.35572638576562,28.462359318870586,27.986951757669406,27.993616104125977,140049200,0.0,0.0
2015-04-08 00:00:00-04:00,27.958069147493138,28.080254475572733,27.762574317465607,27.902530670166016,149316800,0.0,0.0
2015-04-09 00:00:00-04:00,27.958067977227838,28.120241069990733,27.693705988748246,28.11579704284668,129936000,0.0,0.0
2015-04-10 00:00:00-04:00,27.98027863651839,28.260192981167595,27.82699362210292,28.235755920410156,160752000,0.0,0.0
2015-04-13 00:00:00-04:00,28.51788508502756,28.562318561327945,28.12689557809171,28.180212020874023,145460400,0.0,0.0
2015-04-14 00:00:00-04:00,28.213538094478118,28.277962912412484,27.97139121887246,28.05803108215332,102098400,0.0,0.0
2015-04-15 00:00:00-04:00,28.08246938126436,28.242418731765728,27.993607501052892,28.16466522216797,115881600,0.0,0.0
2015-04-16 00:00:00-04:00,28.053588976527664,28.23575507267787,28.015823227363466,28.029151916503906,113476000,0.0,0.0
2015-04-17 00:00:00-04:00,27.891421221225347,28.022491201146448,27.649272602783466,27.71369743347168,207828000,0.0,0.0
2015-04-20 00:00:00-04:00,27.89586396353667,28.4623553673972,27.80700206835276,28.34683609008789,188217200,0.0,0.0
2015-04-21 00:00:00-04:00,28.45790799734594,28.480121347261836,28.140226246381843,28.193544387817383,129740400,0.0,0.0
2015-04-22 00:00:00-04:00,28.211318916915396,28.628967574063935,28.062476233744846,28.573429107666016,150618000,0.0,0.0
2015-04-23 00:00:00-04:00,28.50234240405872,28.973307527112027,28.46679697105117,28.806692123413086,183083600,0.0,0.0
2015-04-24 00:00:00-04:00,28.988864963779235,29.019966375616807,28.70894886744142,28.942211151123047,178103600,0.0,0.0
2015-04-27 00:00:00-04:00,29.39317653982719,29.575344331297668,29.135477249853828,29.468708038330078,387816800,0.0,0.0
2015-04-28 00:00:00-04:00,29.870815877385294,29.888585206951774,28.784483405905128,29.004413604736328,475696000,0.0,0.0
2015-04-29 00:00:00-04:00,28.91554226629887,29.23322060444944,28.502336022055204,28.57786750793457,253544400,0.0,0.0
2015-04-30 00:00:00-04:00,28.577871557806247,28.577871557806247,27.675927455621842,27.802555084228516,332781600,0.0,0.0
2015-05-01 00:00:00-04:00,28.013601789062115,28.908883280787258,27.835879715578056,28.646739959716797,234050400,0.0,0.0
2015-05-04 00:00:00-04:00,28.768927471606737,29.00663375040625,28.49345543996789,28.591203689575195,203953200,0.0,0.0
2015-05-05 00:00:00-04:00,28.46902006448425,28.535666910420105,27.942516422209852,27.94696044921875,197085600,0.0,0.0
2015-05-06 00:00:00-04:00,28.115793246349376,28.1580030240195,27.40490154027082,27.771455764770508,288564000,0.0,0.0
2015-05-07 00:00:00-04:00,27.833916456516,28.126154782564676,27.666605100388406,27.943227767944336,175763600,0.13,0.0
2015-05-08 00:00:00-04:00,28.260004316794557,28.469701766967773,28.132847750663366,28.469701766967773,222201600,0.0,0.0
2015-05-11 00:00:00-04:00,28.41839452963739,28.456318032718876,28.02577002755684,28.179697036743164,168143200,0.0,0.0
2015-05-12 00:00:00-04:00,28.019082128405064,28.304626645579297,27.84507854462574,28.079315185546875,192640000,0.0,0.0
2015-05-13 00:00:00-04:00,28.141775527342084,28.37378085400866,28.079312882081744,28.110544204711914,138776800,0.0,0.0
2015-05-14 00:00:00-04:00,28.422854885946716,28.766399383544922,28.36708443215777,28.766399383544922,180814000,0.0,0.0
2015-05-15 00:00:00-04:00,28.79317110450878,28.886865057060014,28.60132061005864,28.726245880126953,152832000,0.0,0.0
2015-05-18 00:00:00-04:00,28.639252136953523,29.161262906321934,28.634789546355027,29.04302978515625,203531600,0.0,0.0
2015-05-19 00:00:00-04:00,29.15457173215365,29.196957834409226,28.92033507502926,29.01626205444336,178532800,0.0,0.0
2015-05-20 00:00:00-04:00,29.000636555253806,29.21925578540813,28.853401737330955,29.014020919799805,145819600,0.0,0.0
2015-05-21 00:00:00-04:00,29.016256097058246,29.36426321724016,28.962715230892304,29.31072235107422,158921600,0.0,0.0
2015-05-22 00:00:00-04:00,29.357564812372207,29.663185774227095,29.312945731377887,29.567258834838867,182384000,0.0,0.0
2015-05-26 00:00:00-04:00,29.58065318218476,29.649808007569362,28.804325932422774,28.91586685180664,282790400,0.0,0.0
2015-05-27 00:00:00-04:00,29.07647873703444,29.504795351297332,29.01178651779987,29.455717086791992,183332800,0.0,0.0
2015-05-28 00:00:00-04:00,29.415565381492744,29.43564192592671,29.246024444120316,29.39771842956543,122933200,0.0,0.0
2015-05-29 00:00:00-04:00,29.275029795787933,29.324108074389464,28.978330531136447,29.06310272216797,203538000,0.0,0.0
2015-06-01 00:00:00-04:00,29.06309752034872,29.310718462078576,29.01178965788815,29.121097564697266,128451200,0.0,0.0
2015-06-02 00:00:00-04:00,28.969408745984822,29.147874904120354,28.84894604651967,28.991718292236328,134670400,0.0,0.0
2015-06-03 00:00:00-04:00,29.147870871915426,29.210333508028192,28.97832651335931,29.02740478515625,123934000,0.0,0.0
2015-06-04 00:00:00-04:00,28.906944563206427,29.130026398016824,28.7574801423585,28.857866287231445,153800400,0.0,0.0
2015-06-05 00:00:00-04:00,28.889099080250205,28.931485175657727,28.63478591176388,28.699478149414062,142507200,0.0,0.0
2015-06-08 00:00:00-04:00,28.755248984037564,28.82440721657592,28.29347132651328,28.50986099243164,210699200,0.0,0.0
2015-06-09 00:00:00-04:00,28.26446398862062,28.57231796852488,28.02353693293006,28.42508316040039,224301600,0.0,0.0
2015-06-10 00:00:00-04:00,28.53663335692219,28.853409214448202,28.521017693578788,28.75079345703125,156349200,0.0,0.0
2015-06-11 00:00:00-04:00,28.817711758651104,29.040793608725043,28.661555144391127,28.686094284057617,141563600,0.0,0.0
2015-06-12 00:00:00-04:00,28.596860522294136,28.628091842543252,28.355931735818686,28.36931610107422,147544800,0.0,0.0
2015-06-15 00:00:00-04:00,28.130625776106328,28.384938992626875,28.043623975821916,28.313552856445312,175955600,0.0,0.0
2015-06-16 00:00:00-04:00,28.338085805401363,28.52101284575113,28.190852676329285,28.465242385864258,125976400,0.0,0.0
2015-06-17 00:00:00-04:00,28.492007468879212,28.52769967147499,28.273386558306026,28.398313522338867,131672400,0.0,0.0
2015-06-18 00:00:00-04:00,28.382698613475533,28.62362566779641,28.38046731888597,28.527700424194336,141628800,0.0,0.0
2015-06-19 00:00:00-04:00,28.489777929230502,28.51431706464247,28.1975413009342,28.242156982421875,218867600,0.0,0.0
2015-06-22 00:00:00-04:00,28.440707361131462,28.56786395998679,28.34924467871674,28.467477798461914,136157200,0.0,0.0
2015-06-23 00:00:00-04:00,28.438471107204354,28.467471131035477,28.304620653881102,28.338083267211914,121075600,0.0,0.0
2015-06-24 00:00:00-04:00,28.378230364181324,28.95601300514302,28.35815382281686,28.579004287719727,221123600,0.0,0.0
2015-06-25 00:00:00-04:00,28.74632546879995,28.822172475946548,28.442934036254883,28.442934036254883,127752400,0.0,0.0
2015-06-26 00:00:00-04:00,28.480854364209378,28.552240475555756,28.222080348820942,28.275619506835938,176267200,0.0,0.0
2015-06-29 00:00:00-04:00,27.987850263916762,28.213163421587215,27.769230991783864,27.780384063720703,196645600,0.0,0.0
2015-06-30 00:00:00-04:00,28.012377169713865,28.13507282128492,27.853989320763194,27.98114585876465,177482800,0.0,0.0
2015-07-01 00:00:00-04:00,28.309082206632535,28.3180056833259,28.106076941311578,28.242156982421875,120955200,0.0,0.0
2015-07-02 00:00:00-04:00,28.20423156559098,28.262233309165225,28.056996763128446,28.206462860107422,108844000,0.0,0.0
2015-07-06 00:00:00-04:00,27.87184072068582,28.159616447791148,27.851762473596157,28.108306884765625,112241600,0.0,0.0
2015-07-07 00:00:00-04:00,28.083767824846724,28.141769569729256,27.610833793456596,28.039152145385742,187787200,0.0,0.0
2015-07-08 00:00:00-04:00,27.769224820709265,27.804917025746732,27.33644555901804,27.343137741088867,243046400,0.0,0.0
2015-07-09 00:00:00-04:00,27.628689653259485,27.67553664239026,26.59582119313707,26.78544044494629,314380000,0.0,0.0
2015-07-10 00:00:00-04:00,27.202595177161108,27.628680529200455,27.039744714646353,27.501523971557617,245418000,0.0,0.0
2015-07-13 00:00:00-04:00,27.89192233186163,28.05477282480238,27.73353442885316,28.0324649810791,165762000,0.0,0.0
2015-07-14 00:00:00-04:00,28.11723415423519,28.19085156686366,27.8941523234672,28.02130889892578,127072400,0.0,0.0
2015-07-15 00:00:00-04:00,28.045849102017986,28.364856200215463,28.014617780682237,28.29123878479004,134596800,0.0,0.0
2015-07-16 00:00:00-04:00,28.49647684376193,28.68163690142076,28.409475052920737,28.668249130249023,144889600,0.0,0.0
2015-07-17 00:00:00-04:00,28.795404156613902,28.91586685180664,28.623630187654307,28.91586685180664,184658800,0.0,0.0
2015-07-20 00:00:00-04:00,29.21702623894537,29.66318987896413,29.156793194434474,29.462417602539062,235600800,0.0,0.0
2015-07-21 00:00:00-04:00,29.636411259688053,29.652025211819698,29.072014715729093,29.167938232421875,307025600,0.0,0.0
2015-07-22 00:00:00-04:00,27.213753894871886,27.99677165024984,27.213753894871886,27.934309005737305,461802400,0.0,0.0
2015-07-23 00:00:00-04:00,28.152924920056645,28.351467603111896,27.898611782166114,27.920921325683594,203998000,0.0,0.0
2015-07-24 00:00:00-04:00,27.95661631199189,28.050310276957866,27.63984050549965,27.77368927001953,168649200,0.0,0.0
2015-07-27 00:00:00-04:00,27.459142467333766,27.575145975546818,27.242754515358953,27.38775634765625,177822000,0.0,0.0
2015-07-28 00:00:00-04:00,27.523834228515625,27.64206902230404,27.338677612162314,27.523834228515625,134472400,0.0,0.0
2015-07-29 00:00:00-04:00,27.47252824577996,27.55060654742132,27.276215142248162,27.43683433532715,148046800,0.0,0.0
2015-07-30 00:00:00-04:00,27.28736817741762,27.343138632464825,27.1512881309441,27.29852294921875,134513200,0.0,0.0
2015-07-31 00:00:00-04:00,27.349833174646612,27.35875665246164,26.97282602334314,27.05982780456543,171540000,0.0,0.0
2015-08-03 00:00:00-04:00,27.10443603161213,27.343133466033592,26.216569806150336,26.42180633544922,279904000,0.0,0.0
2015-08-04 00:00:00-04:00,26.19426574712073,26.25672838166463,25.264015006993834,25.574098587036133,496554400,0.0,0.0
2015-08-05 00:00:00-04:00,25.197091317507358,26.198729931797953,25.007472107672537,25.743642807006836,397250400,0.0,0.0
2015-08-06 00:00:00-04:00,25.98789944271197,26.106667700331585,25.57333038339867,25.79966163635254,211612000,0.13,0.0
2015-08-07 00:00:00-04:00,25.676411446145668,26.050643942348405,25.658483710958215,25.887056350708008,154681600,0.0,0.0
2015-08-10 00:00:00-04:00,26.11339430736292,26.888751051054925,26.11339430736292,26.8282470703125,219806400,0.0,0.0
2015-08-11 00:00:00-04:00,26.40022532826007,26.4831398184075,25.39629612761774,25.43214988708496,388331200,0.0,0.0
2015-08-12 00:00:00-04:00,25.217024256735492,25.86464876132336,24.567158357722324,25.824312210083008,404870000,0.0,0.0
2015-08-13 00:00:00-04:00,26.00358526058621,26.08425836030425,25.66744791498869,25.80414390563965,194143200,0.0,0.0
2015-08-14 00:00:00-04:00,25.618148602038033,26.06409035438125,25.548680761384396,25.985658645629883,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.003586825355924,26.364374401449012,25.88257716849709,26.25457000732422,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.09098784904427,26.317320867981202,25.99686977729429,26.106674194335938,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.01703275037082,26.111150806013878,25.698823109092043,25.77277374267578,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.564372364196007,25.624876349203426,25.015346870582803,25.243921279907227,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.74643167057096,25.07584654572496,23.67527425999058,23.69992446899414,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.25956853943907,24.38116427748664,20.616425097540755,23.10832405090332,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,24.898814636838587,24.898814636838587,23.193477641585982,23.24725914001465,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,23.997965110757313,24.625422182789382,23.54081981819115,24.580604553222656,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.149796549911265,25.376127794709205,24.65455269741909,25.304418563842773,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.13635542024998,25.391819718233755,24.99517832179051,25.387338638305664,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.104982321810155,25.665211336256274,25.098259847186128,25.268569946289062,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.683695298320547,25.07137289082551,24.058479397032226,24.13915252685547,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.701618210100655,25.174449920654297,24.455116078463785,25.174449920654297,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.20806724600581,25.273054024553623,24.659043430585424,24.732994079589844,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.419261888197923,24.75091649826802,24.316179957517583,24.486488342285156,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.0422357704758,25.223749415539015,24.721784720864484,25.167726516723633,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.492661868455215,25.55092445570875,24.598535119330304,24.683691024780273,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.710578952953487,25.38509511963697,24.627666158595982,25.225990295410156,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.051197036127483,25.59349822998047,25.044474562517546,25.59349822998047,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.124595494971757,26.1940633341851,25.739157723175833,25.839998245239258,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,25.978931814535805,26.11338639408368,25.64055311675551,26.057363510131836,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.05064088697984,26.115627637150148,25.86912729112387,26.086496353149414,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,25.91842967064913,26.104424359060356,25.483691513581718,25.52850914001465,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.14531985467209,25.61367221795262,25.06912952639982,25.423192977905273,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.472491357167897,25.853448096928165,25.470251672175387,25.81759262084961,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.407506422361248,25.586780396323462,25.214787498741032,25.411989212036133,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.46352506975313,25.70778577571087,25.389576149309995,25.618148803710938,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.378372329214343,25.88257840198019,25.18117234735185,25.770532608032227,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.09322074621833,26.14924363396979,25.55091789342523,25.705541610717773,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.51282761803632,25.67417383915858,25.19685935974121,25.19685935974121,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.284250637086068,25.436632963332094,24.170515331834174,24.439424514770508,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.688173132561975,24.995179264556597,24.365482365385784,24.71730613708496,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.441674397092054,24.564925479388602,24.047272643426577,24.55596160888672,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.204131643026145,24.876406372152566,24.101049723055393,24.735227584838867,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.623182574143726,24.957080264458007,24.44166893864676,24.824865341186523,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.791251685464392,25.039993484121485,24.598532783627668,24.943634033203125,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.039993056137806,25.04671553009205,24.51786096605542,24.824865341186523,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.692648620059774,24.692648620059774,24.248946595592553,24.53802490234375,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.65007587545633,25.161004447325563,24.535788681322458,25.125150680541992,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.26183810122347,25.26631917941622,24.972759831835862,25.00861358642578,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.83382228110448,25.199090844735064,24.802449604948855,25.051191329956055,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,24.93915334634247,24.990693454806067,24.55147414198158,24.697134017944336,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,24.858479750742337,25.12066649653806,24.759878905615825,25.066884994506836,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.048962169684522,25.09826260191621,24.768847631716707,24.883134841918945,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.829354486535475,25.042240861439396,24.67473070727215,25.03775978088379,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,24.950353377876468,25.584532900665106,24.833826519366045,25.494895935058594,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.546445849709382,25.900511035845174,25.479217676757816,25.492664337158203,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.62039304175565,25.882579803466797,25.568851221488128,25.882579803466797,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.151486839811653,26.718439976330387,26.068574048972295,26.684825897216797,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.46073580242905,26.47193935630753,25.752605545474786,25.83327865600586,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,25.860174350738166,26.115638671242813,25.544204332928846,25.669696807861328,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.203033871749046,26.734131640352047,26.008073541827667,26.727407455444336,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.599669991881104,27.04561346922825,26.503310543623737,27.00975799560547,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.112839993554005,27.16438180961009,26.76773875254371,26.77894401550293,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.070264209002307,27.195754949768546,26.803594675190933,27.155418395996094,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.068019085532576,27.673065599084715,27.047849956583303,27.466901779174805,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.592395229520825,27.747018964575663,27.254018179602827,27.33917236328125,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.422433942192047,27.611477467776893,27.046599596316277,27.213136672973633,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.25590120599213,27.413436071565854,27.14562680009053,27.244647979736328,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.222150032855332,27.413442907899615,27.01735465653785,27.134380340576172,135485600,0.0,0.0
2015-11-10 00:00:00-05:00,26.308436319436474,26.57174531789479,26.11939277287584,26.279178619384766,236511600,0.0,0.0
2015-11-11 00:00:00-05:00,26.189165169362212,26.42546750582627,25.92810538774302,26.130651473999023,180872000,0.0,0.0
2015-11-12 00:00:00-05:00,26.164416325085043,26.290444271023915,26.02713514811506,26.042888641357422,130102400,0.0,0.0
2015-11-13 00:00:00-05:00,25.925850995157077,26.00912040774217,25.26645209463557,25.28220558166504,183249600,0.0,0.0
2015-11-16 00:00:00-05:00,25.066157577488287,25.709803005200715,24.980638891296227,25.696300506591797,152426800,0.0,0.0
2015-11-17 00:00:00-05:00,25.86284060822513,25.892098314595156,25.502759628683492,25.586029052734375,110467600,0.0,0.0
2015-11-18 00:00:00-05:00,26.051884134608777,26.44122110260724,25.99337043900729,26.396211624145508,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.47497339356073,26.94983067262639,26.276929326988782,26.731531143188477,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.82605006881659,26.988086891725047,26.747282645736377,26.848556518554688,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,26.84181331206017,26.945338210890085,26.407465116019043,26.499736785888672,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.405212037935286,26.859813920179256,26.35795157371696,26.754039764404297,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.828309917474165,26.83281189570902,26.53799413338403,26.5627498626709,85553200,0.0,0.0
